RMU_NO,ZENON_GSS-FID,ZENON_signal_name,ZENON_DOT_NO,ADMS_GSS-FID,ADMS_signal_name,ADMS_DOT_NO
26371,JED-NTH-FRDS-48,26371_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH313,26371 Motor circuit fail value,1013
26371,JED-NTH-FRDS-48,26371_RTU_FAIL,1277,JED-NTH ABH AH313,26371 RTU Self diagnostic value,1277
26371,JED-NTH-FRDS-48,26371_EFI,1278,JED-NTH ABH AH313,26371 EFI (Fault indication) value,1278
26371,JED-NTH-FRDS-48,26371_PROT_HEALTH,1279,JED-NTH ABH AH313,26371 Protection Health value,1279
26371,JED-NTH-FRDS-48,26371_PROT_TRIP_EFI,1280,JED-NTH ABH AH313,26371 Protection Trip (Earth fault) value,1280
26371,JED-NTH-FRDS-48,26371_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH313,26371 Protection Trip (Phase fault) value,1281
26371,JED-NTH-FRDS-48,26371_Y1-RMU38247_ST,11000,JED-NTH ABH AH313,26371 Y1 state,11000
26371,JED-NTH-FRDS-48,26371_Y2-RMU13ABH_ST,11001,JED-NTH ABH AH313,26371 Y2 state,11001
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_ST,11002,JED-NTH ABH AH313,26371 Q1 state,11002
26371,JED-NTH-FRDS-48,26371_Y3-RMU40423_ST,11003,JED-NTH ABH AH313,26371 Y3 state,11003
26371,JED-NTH-FRDS-48,26371_LR,11004,JED-NTH ABH AH313,26371 Remote/Local value,11004
26371,JED-NTH-FRDS-48,26371_Y1-RMU38247_AMP_A,13015,JED-NTH ABH AH313,26371 Y1 i_a_value(A),13015
26371,JED-NTH-FRDS-48,26371_Y1-RMU38247_AMP_B,13016,JED-NTH ABH AH313,26371 Y1 i_b_value(A),13016
26371,JED-NTH-FRDS-48,26371_Y1-RMU38247_AMP_C,13017,JED-NTH ABH AH313,26371 Y1 i_c_value(A),13017
26371,JED-NTH-FRDS-48,26371_Y1-RMU38247_AMP_N,13018,JED-NTH ABH AH313,26371 Y1 i_n_value(A),13018
26371,JED-NTH-FRDS-48,26371_Y2-RMU13ABH_AMP_A,13019,JED-NTH ABH AH313,26371 Y2 i_a_value(A),13019
26371,JED-NTH-FRDS-48,26371_Y2-RMU13ABH_AMP_B,13020,JED-NTH ABH AH313,26371 Y2 i_b_value(A),13020
26371,JED-NTH-FRDS-48,26371_Y2-RMU13ABH_AMP_C,13021,JED-NTH ABH AH313,26371 Y2 i_c_value(A),13021
26371,JED-NTH-FRDS-48,26371_Y2-RMU13ABH_AMP_N,13022,JED-NTH ABH AH313,26371 Y2 i_n_value(A),13022
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_AMP_A,13023,JED-NTH ABH AH313,26371 Q1 i_a_value(A),13023
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_AMP_B,13024,JED-NTH ABH AH313,26371 Q1 i_b_value(A),13024
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_AMP_C,13025,JED-NTH ABH AH313,26371 Q1 i_c_value(A),13025
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_AMP_N,13026,JED-NTH ABH AH313,26371 Q1 i_n_value(A),13026
26371,JED-NTH-FRDS-48,26371_Y3-RMU40423_AMP_A,13027,JED-NTH ABH AH313,26371 Y3 i_a_value(A),13027
26371,JED-NTH-FRDS-48,26371_Y3-RMU40423_AMP_B,13028,JED-NTH ABH AH313,26371 Y3 i_b_value(A),13028
26371,JED-NTH-FRDS-48,26371_Y3-RMU40423_AMP_C,13029,JED-NTH ABH AH313,26371 Y3 i_c_value(A),13029
26371,JED-NTH-FRDS-48,26371_Y3-RMU40423_AMP_N,13030,JED-NTH ABH AH313,26371 Y3 i_n_value(A),13030
26371,JED-NTH-FRDS-48,26371_Y1-RMU38247_KVA,13057,JED-NTH ABH AH313,26371 Y1 S(kVA),13057
26371,JED-NTH-FRDS-48,26371_Y1-RMU38247_KW,13058,JED-NTH ABH AH313,26371 Y1 P(kW),13058
26371,JED-NTH-FRDS-48,26371_Y1-RMU38247_KVAR,13059,JED-NTH ABH AH313,26371 Y1 Q(kVar),13059
26371,JED-NTH-FRDS-48,26371_Y2-RMU13ABH_KVA,13060,JED-NTH ABH AH313,26371 Y2 S(kVA),13060
26371,JED-NTH-FRDS-48,26371_Y2-RMU13ABH_KW,13061,JED-NTH ABH AH313,26371 Y2 P(kW),13061
26371,JED-NTH-FRDS-48,26371_Y2-RMU13ABH_KVAR,13062,JED-NTH ABH AH313,26371 Y2 Q(kVar),13062
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_VOLT_A,13063,JED-NTH ABH AH313,26371 Q1 u_ab_value(kV),13063
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_VOLT_B,13064,JED-NTH ABH AH313,26371 Q1 u_bc_value(kV),13064
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_VOLT_C,13065,JED-NTH ABH AH313,26371 Q1 u_ca_value(kV),13065
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_VOLT_N,13066,JED-NTH ABH AH313,26371 Q1 u_n_value(kV),13066
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_KVA,13067,JED-NTH ABH AH313,26371 Q1 S(kVA),13067
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_KW,13068,JED-NTH ABH AH313,26371 Q1 P(kW),13068
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_KVAR,13069,JED-NTH ABH AH313,26371 Q1 Q(kVar),13069
26371,JED-NTH-FRDS-48,26371_TR1-RMU26371_PF,13070,JED-NTH ABH AH313,26371 Q1 Power factor,13070
26371,JED-NTH-FRDS-48,26371_Y3-RMU40423_KVA,13071,JED-NTH ABH AH313,26371 Y3 S(kVA),13071
26371,JED-NTH-FRDS-48,26371_Y3-RMU40423_KW,13072,JED-NTH ABH AH313,26371 Y3 P(kW),13072
26371,JED-NTH-FRDS-48,26371_Y3-RMU40423_KVAR,13073,JED-NTH ABH AH313,26371 Y3 Q(kVar),13073
26600,JED-NTH-ABN-29,26600_Y1-RMU30513_CMD,1,JED-NTH ABH AH306,26600 Y1 CMD,1
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_CMD,5,JED-NTH ABH AH306,26600 Q1 CMD,5
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_CMD,9,JED-NTH ABH AH306,26600 Y2 CMD,9
26600,JED-NTH-ABN-29,26600_Y1-RMU30513_ST_LOCK,1000,JED-NTH ABH AH306,26600 Y1/Lock/Unlock indication value,1000
26600,JED-NTH-ABN-29,26600_Y1-RMU30513_ST_GND,1001,JED-NTH ABH AH306,26600 KY1 state,1001
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_ST_LOCK,1002,JED-NTH ABH AH306,26600 Q1/Lock/Unlock indication value,1002
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_ST_GND,1003,JED-NTH ABH AH306,26600 KQ1 state,1003
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_ST_LOCK,1004,JED-NTH ABH AH306,26600 Y2/Lock/Unlock indication value,1004
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_ST_GND,1005,JED-NTH ABH AH306,26600 KY2 state,1005
26600,JED-NTH-ABN-29,26600_BATT_LOW,1008,JED-NTH ABH AH306,26600 Battery low value,1008
26600,JED-NTH-ABN-29,26600_GAS_LOW,1009,JED-NTH ABH AH306,26600 Gas low value,1009
26600,JED-NTH-ABN-29,26600_AC_FAIL,1010,JED-NTH ABH AH306,26600 AC power fail value,1010
26600,JED-NTH-ABN-29,26600_DOOR_OPENED,1011,JED-NTH ABH AH306,26600 Door open value,1011
26600,JED-NTH-ABN-29,26600_DC_ST,1012,JED-NTH ABH AH306,26600 DC power fail value,1012
26600,JED-NTH-ABN-29,26600_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH306,26600 Motor circuit fail value,1013
26600,JED-NTH-ABN-29,26600_RTU_FAIL,1277,JED-NTH ABH AH306,26600 RTU Self diagnostic value,1277
26600,JED-NTH-ABN-29,26600_EFI,1278,JED-NTH ABH AH306,26600 EFI (Fault indication) value,1278
26600,JED-NTH-ABN-29,26600_PROT_HEALTH,1279,JED-NTH ABH AH306,26600 Protection Health value,1279
26600,JED-NTH-ABN-29,26600_PROT_TRIP_EFI,1280,JED-NTH ABH AH306,26600 Protection Trip (Earth fault) value,1280
26600,JED-NTH-ABN-29,26600_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH306,26600 Protection Trip (Phase fault) value,1281
26600,JED-NTH-ABN-29,26600_Y1-RMU30513_ST,11000,JED-NTH ABH AH306,26600 Y1 state,11000
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_ST,11001,JED-NTH ABH AH306,26600 Q1 state,11001
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_ST,11002,JED-NTH ABH AH306,26600 Y2 state,11002
26600,JED-NTH-ABN-29,26600_LR,11004,JED-NTH ABH AH306,26600 Remote/Local value,11004
26600,JED-NTH-ABN-29,26600_Y1-RMU30513_AMP_A,13015,JED-NTH ABH AH306,26600 Y1 i_a_value(A),13015
26600,JED-NTH-ABN-29,26600_Y1-RMU30513_AMP_B,13016,JED-NTH ABH AH306,26600 Y1 i_b_value(A),13016
26600,JED-NTH-ABN-29,26600_Y1-RMU30513_AMP_C,13017,JED-NTH ABH AH306,26600 Y1 i_c_value(A),13017
26600,JED-NTH-ABN-29,26600_Y1-RMU30513_AMP_N,13018,JED-NTH ABH AH306,26600 Y1 i_n_value(A),13018
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_AMP_A,13019,JED-NTH ABH AH306,26600 Q1 i_a_value(A),13019
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_AMP_B,13020,JED-NTH ABH AH306,26600 Q1 i_b_value(A),13020
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_AMP_C,13021,JED-NTH ABH AH306,26600 Q1 i_c_value(A),13021
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_AMP_N,13022,JED-NTH ABH AH306,26600 Q1 i_n_value(A),13022
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_AMP_A,13023,JED-NTH ABH AH306,26600 Y2 i_a_value(A),13023
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_AMP_B,13024,JED-NTH ABH AH306,26600 Y2 i_b_value(A),13024
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_AMP_C,13025,JED-NTH ABH AH306,26600 Y2 i_c_value(A),13025
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_AMP_N,13026,JED-NTH ABH AH306,26600 Y2 i_n_value(A),13026
26600,,,,JED-NTH ABH AH306,26600 Y1 S(kVA),13057
26600,,,,JED-NTH ABH AH306,26600 Y1 P(kW),13058
26600,,,,JED-NTH ABH AH306,26600 Y1 Q(kVar),13059
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_VOLT_A,13060,JED-NTH ABH AH306,26600 Q1 u_ab_value(kV),13060
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_VOLT_B,13061,JED-NTH ABH AH306,26600 Q1 u_bc_value(kV),13061
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_VOLT_C,13062,JED-NTH ABH AH306,26600 Q1 u_ca_value(kV),13062
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_VOLT_N,13063,JED-NTH ABH AH306,26600 Q1 u_n_value(kV),13063
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_KVA,13064,JED-NTH ABH AH306,26600 Q1 S(kVA),13064
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_KVA,13064,,,
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_KW,13065,JED-NTH ABH AH306,26600 Q1 P(kW),13065
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_KW,13065,,,
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_KVAR,13066,JED-NTH ABH AH306,26600 Q1 Q(kVar),13066
26600,JED-NTH-ABN-29,26600_Y2-RMU38111_KVAR,13066,,,
26600,JED-NTH-ABN-29,26600_TR1-RMU26600_PF,13067,JED-NTH ABH AH306,26600 Q1 Power factor,13067
26600,,,,JED-NTH ABH AH306,26600 Y2 S(kVA),13068
26600,,,,JED-NTH ABH AH306,26600 Y2 P(kW),13069
26600,,,,JED-NTH ABH AH306,26600 Y2 Q(kVar),13070
26727,JED-NTH-FRSH-39,26727_Y1-21453_CMD,1,JED-NTH ABH AH307,26727 Y1 CMD,1
26727,JED-NTH-FRSH-39,26727_Y2-28920_CMD,5,JED-NTH ABH AH307,26727 Y2 CMD,5
26727,JED-NTH-FRSH-39,26727_TR1_CMD,9,JED-NTH ABH AH307,26727 Q1 CMD,9
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_CMD,13,JED-NTH ABH AH307,26727 Y3 CMD,13
26727,JED-NTH-FRSH-39,26727_Y1-21453_ST_LOCK,1000,JED-NTH ABH AH307,26727 Y1/Lock/Unlock indication value,1000
26727,JED-NTH-FRSH-39,26727_Y1-21453_ST_GND,1001,JED-NTH ABH AH307,26727 KY1 state,1001
26727,JED-NTH-FRSH-39,26727_Y2-28920_ST_LOCK,1002,JED-NTH ABH AH307,26727 Y2/Lock/Unlock indication value,1002
26727,JED-NTH-FRSH-39,26727_Y2-28920_ST_GND,1003,JED-NTH ABH AH307,26727 KY2 state,1003
26727,JED-NTH-FRSH-39,26727_TR1_ST_LOCK,1004,JED-NTH ABH AH307,26727 Q1/Lock/Unlock indication value,1004
26727,JED-NTH-FRSH-39,26727_TR1_ST_GND,1005,JED-NTH ABH AH307,26727 KQ1 state,1005
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_ST_LOCK,1006,JED-NTH ABH AH307,26727 Y3/Lock/Unlock indication value,1006
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_ST_GND,1007,JED-NTH ABH AH307,26727 KY3 state,1007
26727,JED-NTH-FRSH-39,26727_BATT_LOW,1008,JED-NTH ABH AH307,26727 Battery low value,1008
26727,JED-NTH-FRSH-39,26727_GAS_LOW,1009,JED-NTH ABH AH307,26727 Gas low value,1009
26727,JED-NTH-FRSH-39,26727_AC_FAIL,1010,JED-NTH ABH AH307,26727 AC power fail value,1010
26727,JED-NTH-FRSH-39,26727_DOOR_OPENED,1011,JED-NTH ABH AH307,26727 Door open value,1011
26727,JED-NTH-FRSH-39,26727_DC_ST,1012,JED-NTH ABH AH307,26727 DC power fail value,1012
26727,JED-NTH-FRSH-39,26727_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH307,26727 Motor circuit fail value,1013
26727,JED-NTH-FRSH-39,26727_RTU_FAIL,1277,JED-NTH ABH AH307,26727 RTU Self diagnostic value,1277
26727,JED-NTH-FRSH-39,26727_EFI,1278,JED-NTH ABH AH307,26727 EFI (Fault indication) value,1278
26727,JED-NTH-FRSH-39,26727_PROT_HEALTH,1279,JED-NTH ABH AH307,26727 Protection Health value,1279
26727,JED-NTH-FRSH-39,26727_PROT_TRIP_EFI,1280,JED-NTH ABH AH307,26727 Protection Trip (Earth fault) value,1280
26727,JED-NTH-FRSH-39,26727_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH307,26727 Protection Trip (Phase fault) value,1281
26727,JED-NTH-FRSH-39,26727_Y1-21453_ST,11000,JED-NTH ABH AH307,26727 Y1 state,11000
26727,JED-NTH-FRSH-39,26727_Y2-28920_ST,11001,JED-NTH ABH AH307,26727 Y2 state,11001
26727,JED-NTH-FRSH-39,26727_TR1_ST,11002,JED-NTH ABH AH307,26727 Q1 state,11002
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_ST,11003,JED-NTH ABH AH307,26727 Y3 state,11003
26727,JED-NTH-FRSH-39,26727_LR,11004,JED-NTH ABH AH307,26727 Remote/Local value,11004
26727,JED-NTH-FRSH-39,26727_Y1-21453_AMP_A,13015,JED-NTH ABH AH307,26727 Y1 i_a_value(A),13015
26727,JED-NTH-FRSH-39,26727_Y1-21453_AMP_B,13016,JED-NTH ABH AH307,26727 Y1 i_b_value(A),13016
26727,JED-NTH-FRSH-39,26727_Y1-21453_AMP_C,13017,JED-NTH ABH AH307,26727 Y1 i_c_value(A),13017
26727,JED-NTH-FRSH-39,26727_Y1-21453_AMP_N,13018,JED-NTH ABH AH307,26727 Y1 i_n_value(A),13018
26727,JED-NTH-FRSH-39,26727_Y2-28920_AMP_A,13019,JED-NTH ABH AH307,26727 Y2 i_a_value(A),13019
26727,JED-NTH-FRSH-39,26727_Y2-28920_AMP_B,13020,JED-NTH ABH AH307,26727 Y2 i_b_value(A),13020
26727,JED-NTH-FRSH-39,26727_Y2-28920_AMP_C,13021,JED-NTH ABH AH307,26727 Y2 i_c_value(A),13021
26727,JED-NTH-FRSH-39,26727_Y2-28920_AMP_N,13022,JED-NTH ABH AH307,26727 Y2 i_n_value(A),13022
26727,JED-NTH-FRSH-39,26727_TR1_AMP_A,13023,JED-NTH ABH AH307,26727 Q1 i_a_value(A),13023
26727,JED-NTH-FRSH-39,26727_TR1_AMP_B,13024,JED-NTH ABH AH307,26727 Q1 i_b_value(A),13024
26727,JED-NTH-FRSH-39,26727_TR1_AMP_C,13025,JED-NTH ABH AH307,26727 Q1 i_c_value(A),13025
26727,JED-NTH-FRSH-39,26727_TR1_AMP_N,13026,JED-NTH ABH AH307,26727 Q1 i_n_value(A),13026
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_AMP_A,13027,JED-NTH ABH AH307,26727 Y3 i_a_value(A),13027
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_AMP_B,13028,JED-NTH ABH AH307,26727 Y3 i_b_value(A),13028
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_AMP_C,13029,JED-NTH ABH AH307,26727 Y3 i_c_value(A),13029
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_AMP_N,13030,JED-NTH ABH AH307,26727 Y3 i_n_value(A),13030
26727,JED-NTH-FRSH-39,26727_Y1-21453_KVA,13057,JED-NTH ABH AH307,26727 Y1 S(kVA),13057
26727,JED-NTH-FRSH-39,26727_Y1-21453_KW,13058,JED-NTH ABH AH307,26727 Y1 P(kW),13058
26727,JED-NTH-FRSH-39,26727_Y1-21453_KVAR,13059,JED-NTH ABH AH307,26727 Y1 Q(kVar),13059
26727,JED-NTH-FRSH-39,26727_Y2-28920_KVA,13060,JED-NTH ABH AH307,26727 Y2 S(kVA),13060
26727,JED-NTH-FRSH-39,26727_Y2-28920_KW,13061,JED-NTH ABH AH307,26727 Y2 P(kW),13061
26727,JED-NTH-FRSH-39,26727_Y2-28920_KVAR,13062,JED-NTH ABH AH307,26727 Y2 Q(kVar),13062
26727,JED-NTH-FRSH-39,26727_TR1_VOLT_A,13063,JED-NTH ABH AH307,26727 Q1 u_ab_value(kV),13063
26727,JED-NTH-FRSH-39,26727_TR1_VOLT_B,13064,JED-NTH ABH AH307,26727 Q1 u_bc_value(kV),13064
26727,JED-NTH-FRSH-39,26727_TR1_VOLT_C,13065,JED-NTH ABH AH307,26727 Q1 u_ca_value(kV),13065
26727,JED-NTH-FRSH-39,26727_TR1_VOLT_N,13066,JED-NTH ABH AH307,26727 Q1 u_n_value(kV),13066
26727,JED-NTH-FRSH-39,26727_TR1_KVA,13067,JED-NTH ABH AH307,26727 Q1 S(kVA),13067
26727,JED-NTH-FRSH-39,26727_TR1_KW,13068,JED-NTH ABH AH307,26727 Q1 P(kW),13068
26727,JED-NTH-FRSH-39,26727_TR1_KVAR,13069,JED-NTH ABH AH307,26727 Q1 Q(kVar),13069
26727,JED-NTH-FRSH-39,26727_TR1_PF,13070,JED-NTH ABH AH307,26727 Q1 Power factor,13070
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_KVA,13071,JED-NTH ABH AH307,26727 Y3 S(kVA),13071
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_KW,13072,JED-NTH ABH AH307,26727 Y3 P(kW),13072
26727,JED-NTH-FRSH-39,26727_Y3-SPARE_KVAR,13073,JED-NTH ABH AH307,26727 Y3 Q(kVar),13073
26772,JED-NTH-ABN-29,26772_Y1-RMU25925_CMD,1,JED-NTH ABH AH306,26772 Y1 CMD,1
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_CMD,5,JED-NTH ABH AH306,26772 Q1 CMD,5
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_CMD,9,JED-NTH ABH AH306,26772 Y2 CMD,9
26772,JED-NTH-ABN-29,26772_Y1-RMU25925_ST_LOCK,1000,JED-NTH ABH AH306,26772 Y1/Lock/Unlock indication value,1000
26772,JED-NTH-ABN-29,26772_Y1-RMU25925_ST_GND,1001,JED-NTH ABH AH306,26772 KY1 state,1001
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_ST_LOCK,1002,JED-NTH ABH AH306,26772 Q1/Lock/Unlock indication value,1002
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_ST_GND,1003,JED-NTH ABH AH306,26772 KQ1 state,1003
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_ST_LOCK,1004,JED-NTH ABH AH306,26772 Y2/Lock/Unlock indication value,1004
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_ST_GND,1005,JED-NTH ABH AH306,26772 KY2 state,1005
26772,JED-NTH-ABN-29,26772_BATT_LOW,1008,JED-NTH ABH AH306,26772 Battery low value,1008
26772,JED-NTH-ABN-29,26772_GAS_LOW,1009,JED-NTH ABH AH306,26772 Gas low value,1009
26772,JED-NTH-ABN-29,26772_AC_FAIL,1010,JED-NTH ABH AH306,26772 AC power fail value,1010
26772,JED-NTH-ABN-29,26772_DOOR_OPENED,1011,JED-NTH ABH AH306,26772 Door open value,1011
26772,JED-NTH-ABN-29,26772_DC_ST,1012,JED-NTH ABH AH306,26772 DC power fail value,1012
26772,JED-NTH-ABN-29,26772_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH306,26772 Motor circuit fail value,1013
26772,JED-NTH-ABN-29,26772_RTU_FAIL,1277,JED-NTH ABH AH306,26772 RTU Self diagnostic value,1277
26772,JED-NTH-ABN-29,26772_EFI,1278,JED-NTH ABH AH306,26772 EFI (Fault indication) value,1278
26772,JED-NTH-ABN-29,26772_PROT_HEALTH,1279,JED-NTH ABH AH306,26772 Protection Health value,1279
26772,JED-NTH-ABN-29,26772_PROT_TRIP_EFI,1280,JED-NTH ABH AH306,26772 Protection Trip (Earth fault) value,1280
26772,JED-NTH-ABN-29,26772_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH306,26772 Protection Trip (Phase fault) value,1281
26772,JED-NTH-ABN-29,26772_Y1-RMU25925_ST,11000,JED-NTH ABH AH306,26772 Y1 state,11000
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_ST,11001,JED-NTH ABH AH306,26772 Q1 state,11001
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_ST,11002,JED-NTH ABH AH306,26772 Y2 state,11002
26772,JED-NTH-ABN-29,26772_LR,11004,JED-NTH ABH AH306,26772 Remote/Local value,11004
26772,JED-NTH-ABN-29,26772_Y1-RMU25925_AMP_A,13015,JED-NTH ABH AH306,26772 Y1 i_a_value(A),13015
26772,JED-NTH-ABN-29,26772_Y1-RMU25925_AMP_B,13016,JED-NTH ABH AH306,26772 Y1 i_b_value(A),13016
26772,JED-NTH-ABN-29,26772_Y1-RMU25925_AMP_C,13017,JED-NTH ABH AH306,26772 Y1 i_c_value(A),13017
26772,JED-NTH-ABN-29,26772_Y1-RMU25925_AMP_N,13018,JED-NTH ABH AH306,26772 Y1 i_n_value(A),13018
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_AMP_A,13019,JED-NTH ABH AH306,26772 Q1 i_a_value(A),13019
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_AMP_B,13020,JED-NTH ABH AH306,26772 Q1 i_b_value(A),13020
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_AMP_C,13021,JED-NTH ABH AH306,26772 Q1 i_c_value(A),13021
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_AMP_N,13022,JED-NTH ABH AH306,26772 Q1 i_n_value(A),13022
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_AMP_A,13023,JED-NTH ABH AH306,26772 Y2 i_a_value(A),13023
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_AMP_B,13024,JED-NTH ABH AH306,26772 Y2 i_b_value(A),13024
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_AMP_C,13025,JED-NTH ABH AH306,26772 Y2 i_c_value(A),13025
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_AMP_N,13026,JED-NTH ABH AH306,26772 Y2 i_n_value(A),13026
26772,,,,JED-NTH ABH AH306,26772 Y1 S(kVA),13057
26772,,,,JED-NTH ABH AH306,26772 Y1 P(kW),13058
26772,,,,JED-NTH ABH AH306,26772 Y1 Q(kVar),13059
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_VOLT_A,13060,JED-NTH ABH AH306,26772 Q1 u_ab_value(kV),13060
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_VOLT_B,13061,JED-NTH ABH AH306,26772 Q1 u_bc_value(kV),13061
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_VOLT_C,13062,JED-NTH ABH AH306,26772 Q1 u_ca_value(kV),13062
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_VOLT_N,13063,JED-NTH ABH AH306,26772 Q1 u_n_value(kV),13063
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_KVA,13064,JED-NTH ABH AH306,26772 Q1 S(kVA),13064
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_KVA,13064,,,
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_KW,13065,JED-NTH ABH AH306,26772 Q1 P(kW),13065
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_KW,13065,,,
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_KVAR,13066,JED-NTH ABH AH306,26772 Q1 Q(kVar),13066
26772,JED-NTH-ABN-29,26772_Y2-RMU39786_KVAR,13066,,,
26772,JED-NTH-ABN-29,26772_TR1-RMU26772_PF,13067,JED-NTH ABH AH306,26772 Q1 Power factor,13067
26772,,,,JED-NTH ABH AH306,26772 Y2 S(kVA),13068
26772,,,,JED-NTH ABH AH306,26772 Y2 P(kW),13069
26772,,,,JED-NTH ABH AH306,26772 Y2 Q(kVar),13070
26802,JED-NTH-FRDS-48,26802_Y1-RMU36105_CMD,1,JED-NTH ABH AH307,26802 Y1 CMD,1
26802,JED-NTH-FRDS-48,26802_TR1-RMU26802_CMD,5,JED-NTH ABH AH307,26802 Q1 CMD,5
26802,JED-NTH-FRDS-48,26802_TR2-RMU26802_CMD,9,JED-NTH ABH AH307,26802 Y2 CMD,9
26802,JED-NTH-FRDS-48,26802_Y2-RMU3304_CMD,13,,,
26802,JED-NTH-FRDS-48,26802_Y1-RMU36105_ST_LOCK,1000,JED-NTH ABH AH307,26802 Y1/Lock/Unlock indication value,1000
26802,JED-NTH-FRDS-48,26802_Y1-RMU36105_ST_GND,1001,JED-NTH ABH AH307,26802 KY1 state,1001
26802,JED-NTH-FRDS-48,26802_TR1-RMU26802_ST_LOCK,1002,JED-NTH ABH AH307,26802 Q1/Lock/Unlock indication value,1002
26802,JED-NTH-FRDS-48,26802_TR1-RMU26802_ST_GND,1003,JED-NTH ABH AH307,26802 KQ1 state,1003
26802,JED-NTH-FRDS-48,26802_TR2-RMU26802_ST_LOCK,1004,JED-NTH ABH AH307,26802 Y2/Lock/Unlock indication value,1004
26802,JED-NTH-FRDS-48,26802_TR2-RMU26802_ST_GND,1005,JED-NTH ABH AH307,26802 KY2 state,1005
26802,JED-NTH-FRDS-48,26802_Y2-RMU3304_ST_LOCK,1006,,,
